district_id,district_name,campus_id,campus_name,community,
015825,LIGHTHOUSE CHARTER SCHOOL,015825001,LIGHTHOUSE CHARTER SCHOOL - B CAMP,Charters,
015825,LIGHTHOUSE CHARTER SCHOOL,015825101,LIGHTHOUSE CHARTER SCHOOL,Charters,
015826,KIPP SAN ANTONIO,015826001,KIPP UNIVERSITY PREP H S,Charters,
015826,KIPP SAN ANTONIO,015826041,KIPP ASPIRE ACADEMY,Charters,
015826,KIPP SAN ANTONIO,015826042,KIPP CAMINO ACADEMY,Charters,
015826,KIPP SAN ANTONIO,015826043,KIPP PODER ACADEMY,Charters,
015826,KIPP SAN ANTONIO,015826101,KIPP UN MUNDO DUAL LANGUAGE ACADEM,Charters,
015826,KIPP SAN ANTONIO,015826102,KIPP ESPERANZA DUAL LANGUAGE ACADE,Charters,
015827,SCHOOL OF SCIENCE AND TECHNOLOGY,015827001,SCHOOL OF SCIENCE AND TECHNOLOGY,Charters,
015827,SCHOOL OF SCIENCE AND TECHNOLOGY,015827002,SCHOOL OF SCIENCE AND TECHNOLOGY -,Charters,
015828,HARMONY SCIENCE ACAD (SAN ANTONIO),015828001,HARMONY SCIENCE ACAD (SAN ANTONIO),Charters,
015828,HARMONY SCIENCE ACAD (SAN ANTONIO),015828002,HARMONY SCHOOL OF INNOVATION - SAN,Charters,
015828,HARMONY SCIENCE ACAD (SAN ANTONIO),015828003,HARMONY SCIENCE ACADEMY - LAREDO,Charters,
015828,HARMONY SCIENCE ACAD (SAN ANTONIO),015828004,HARMONY SCHOOL OF INNOVATION - LAR,Charters,
015828,HARMONY SCIENCE ACAD (SAN ANTONIO),015828005,HARMONY SCIENCE ACADEMY - BROWNSVI,Charters,
015828,HARMONY SCIENCE ACAD (SAN ANTONIO),015828006,HARMONY SCHOOL OF EXCELLENCE - SAN,Charters,
015830,BROOKS ACADEMY OF SCIENCE AND ENGI,015830001,BROOKS ACADEMY OF SCIENCE AND ENGI,Charters,
015830,BROOKS ACADEMY OF SCIENCE AND ENGI,015830101,BROOKS ESTRELLA ACADEMY,Charters,
015830,BROOKS ACADEMY OF SCIENCE AND ENGI,015830102,BROOKS INTERNATIONAL STUDIES ACADE,Charters,
015831,SCHOOL OF SCIENCE AND TECHNOLOGY D,015831001,SCHOOL OF SCIENCE AND TECHNOLOGY D,Charters,
015831,SCHOOL OF SCIENCE AND TECHNOLOGY D,015831002,SCHOOL OF SCIENCE AND TECHNOLOGY C,Charters,
015833,HENRY FORD ACADEMY ALAMEDA SCHOOL,015833001,HENRY FORD ACADEMY ALAMEDA SCHOOL,Charters,
015834,BASIS TEXAS,015834001,BASIS SAN ANTONIO MEDICAL CENTER,Charters,
015834,BASIS TEXAS,015834002,BASIS SAN ANTONIO NORTH CENTRAL,Charters,
015835,GREAT HEARTS TEXAS,015835001,GREAT HEARTS MONTE VISTA,Charters,
015835,GREAT HEARTS TEXAS,015835002,GREAT HEARTS MONTE VISTA NORTH,Charters,
015835,GREAT HEARTS TEXAS,015835003,GREAT HEARTS NORTHERN OAKS,Charters,
015835,GREAT HEARTS TEXAS,015835004,GREAT HEARTS IRVING,Charters,
015836,ELEANOR KOLITZ HEBREW LANGUAGE ACA,015836001,ELEANOR KOLITZ HEBREW LANGUAGE ACA,Charters,
015837,CARPE DIEM SCHOOLS,015837001,CARPE DIEM SCHOOLS,Charters,
015901,ALAMO HEIGHTS ISD,015901001,ALAMO HEIGHTS H S,Major Suburban,
015901,ALAMO HEIGHTS ISD,015901041,ALAMO HEIGHTS J H,Major Suburban,
015901,ALAMO HEIGHTS ISD,015901101,CAMBRIDGE EL,Major Suburban,
015901,ALAMO HEIGHTS ISD,015901102,HOWARD EL,Major Suburban,
015901,ALAMO HEIGHTS ISD,015901104,WOODRIDGE EL,Major Suburban,
015904,HARLANDALE ISD,015904001,HARLANDALE H S,Major Suburban,
015904,HARLANDALE ISD,015904002,MCCOLLUM H S,Major Suburban,
015904,HARLANDALE ISD,015904003,HAC DAEP H S,Major Suburban,
015904,HARLANDALE ISD,015904004,FRANK M TEJEDA ACADEMY,Major Suburban,
015904,HARLANDALE ISD,015904007,BEXAR CO J J A E P,Major Suburban,
015904,HARLANDALE ISD,015904008,HARLANDALE ALTERNATIVE CENTER BOOT,Major Suburban,
015904,HARLANDALE ISD,015904010,FENLEY TRANSITIONAL H S,Major Suburban,
015904,HARLANDALE ISD,015904011,HARLANDALE ISD STEM ECHS-ALAMO COL,Major Suburban,
015904,HARLANDALE ISD,015904041,HARLANDALE MIDDLE,Major Suburban,
015904,HARLANDALE ISD,015904042,A LEAL JR MIDDLE,Major Suburban,
015904,HARLANDALE ISD,015904043,TERRELL WELLS MIDDLE,Major Suburban,
015904,HARLANDALE ISD,015904044,KINGSBOROUGH MIDDLE,Major Suburban,
015904,HARLANDALE ISD,015904045,HAC DAEP MIDDLE,Major Suburban,
015904,HARLANDALE ISD,015904046,HARLANDALE ALTERNATIVE CENTER BOOT,Major Suburban,
015904,HARLANDALE ISD,015904047,FENLEY TRANSITIONAL MIDDLE,Major Suburban,
015904,HARLANDALE ISD,015904048,TEJEDA JUNIOR ACADEMY,Major Suburban,
015904,HARLANDALE ISD,015904101,CARROLL BELL EL,Major Suburban,
015904,HARLANDALE ISD,015904102,BELLAIRE EL,Major Suburban,
015904,HARLANDALE ISD,015904103,COLLIER EL,Major Suburban,
015904,HARLANDALE ISD,015904104,COLUMBIA HEIGHTS EL,Major Suburban,
015904,HARLANDALE ISD,015904105,STONEWALL/FLANDERS EL,Major Suburban,
015904,HARLANDALE ISD,015904106,V M ADAMS EL,Major Suburban,
015904,HARLANDALE ISD,015904107,GILLETTE EL,Major Suburban,
015904,HARLANDALE ISD,015904108,H W SCHULZE EL,Major Suburban,
015904,HARLANDALE ISD,015904109,MORRILL EL,Major Suburban,
015904,HARLANDALE ISD,015904110,RAYBURN EL,Major Suburban,
015904,HARLANDALE ISD,015904113,VESTAL EL,Major Suburban,
015904,HARLANDALE ISD,015904114,WRIGHT EL,Major Suburban,
015904,HARLANDALE ISD,015904115,JEWEL C WIETZEL CENTER,Major Suburban,
015904,HARLANDALE ISD,015904116,E H GILBERT EL,Major Suburban,
015904,HARLANDALE ISD,015904117,COLLIER DAEP,Major Suburban,
015905,EDGEWOOD ISD,015905002,JOHN F KENNEDY H S,Major Suburban,
015905,EDGEWOOD ISD,015905003,MEMORIAL H S,Major Suburban,
015905,EDGEWOOD ISD,015905041,BRENTWOOD MIDDLE,Major Suburban,
015905,EDGEWOOD ISD,015905042,ALTERNATIVE CENTER,Major Suburban,
015905,EDGEWOOD ISD,015905044,E T WRENN MIDDLE,Major Suburban,
015905,EDGEWOOD ISD,015905046,GUS GARCIA MIDDLE,Major Suburban,
015905,EDGEWOOD ISD,015905104,ROY CISNEROS EL,Major Suburban,
015905,EDGEWOOD ISD,015905106,ALONSO S PERALES EL,Major Suburban,
015905,EDGEWOOD ISD,015905108,GARDENDALE EL,Major Suburban,
015905,EDGEWOOD ISD,015905109,L B JOHNSON EL,Major Suburban,
015905,EDGEWOOD ISD,015905110,LAS PALMAS EL,Major Suburban,
015905,EDGEWOOD ISD,015905112,LOMA PARK EL,Major Suburban,
015905,EDGEWOOD ISD,015905113,ROOSEVELT EL,Major Suburban,
015905,EDGEWOOD ISD,015905114,STAFFORD EL,Major Suburban,
015905,EDGEWOOD ISD,015905116,WINSTON EL,Major Suburban,
015905,EDGEWOOD ISD,015905117,H B GONZALEZ EL,Major Suburban,
015905,EDGEWOOD ISD,015905118,CARDENAS CENTER,Major Suburban,
015905,EDGEWOOD ISD,015905124,BURLESON CENTER,Major Suburban,
015905,EDGEWOOD ISD,015905125,STAFFORD CENTER,Major Suburban,
015906,RANDOLPH FIELD ISD,015906001,RANDOLPH H S,Non-Metro Stable,
015906,RANDOLPH FIELD ISD,015906041,RANDOLPH MIDDLE,Non-Metro Stable,
015906,RANDOLPH FIELD ISD,015906101,RANDOLPH EL,Non-Metro Stable,
015907,SAN ANTONIO ISD,015907001,BRACKENRIDGE H S,Marjor Urban,
015907,SAN ANTONIO ISD,015907002,BURBANK H S,Marjor Urban,
015907,SAN ANTONIO ISD,015907003,EDISON H S,Marjor Urban,
015907,SAN ANTONIO ISD,015907004,FOX TECHNICAL H S,Marjor Urban,
015907,SAN ANTONIO ISD,015907005,HIGHLANDS H S,Marjor Urban,
015907,SAN ANTONIO ISD,015907006,HOUSTON H S,Marjor Urban,
015907,SAN ANTONIO ISD,015907007,JEFFERSON H S,Marjor Urban,
015907,SAN ANTONIO ISD,015907008,LANIER H S,Marjor Urban,
015907,SAN ANTONIO ISD,015907014,NAVARRO ACADEMY,Marjor Urban,
015907,SAN ANTONIO ISD,015907020,JJA,Marjor Urban,
015907,SAN ANTONIO ISD,015907022,TRAVIS EARLY COLLEGE H S,Marjor Urban,
015907,SAN ANTONIO ISD,015907023,YOUNG WOMEN'S LEADERSHIP ACADEMY,Marjor Urban,
015907,SAN ANTONIO ISD,015907024,COOPER ACADEMY,Marjor Urban,
015907,SAN ANTONIO ISD,015907025,ST PHILIP'S COLLEGE EARLY COLLEGE,Marjor Urban,
015907,SAN ANTONIO ISD,015907041,CONNELL MIDDLE,Marjor Urban,
015907,SAN ANTONIO ISD,015907043,DAVIS MIDDLE,Marjor Urban,
015907,SAN ANTONIO ISD,015907046,WHEATLEY MIDDLE,Marjor Urban,
015907,SAN ANTONIO ISD,015907047,HARRIS MIDDLE,Marjor Urban,
015907,SAN ANTONIO ISD,015907049,IRVING MIDDLE,Marjor Urban,
015907,SAN ANTONIO ISD,015907050,LONGFELLOW MIDDLE,Marjor Urban,
015907,SAN ANTONIO ISD,015907051,LOWELL MIDDLE,Marjor Urban,
015907,SAN ANTONIO ISD,015907053,PAGE MIDDLE,Marjor Urban,
015907,SAN ANTONIO ISD,015907054,POE MIDDLE,Marjor Urban,
015907,SAN ANTONIO ISD,015907055,RHODES MIDDLE,Marjor Urban,
015907,SAN ANTONIO ISD,015907057,ROGERS MIDDLE,Marjor Urban,
015907,SAN ANTONIO ISD,015907058,TWAIN MIDDLE,Marjor Urban,
015907,SAN ANTONIO ISD,015907059,WHITTIER MIDDLE,Marjor Urban,
015907,SAN ANTONIO ISD,015907061,TAFOLLA MIDDLE,Marjor Urban,
015907,SAN ANTONIO ISD,015907064,PICKETT ACADEMY,Marjor Urban,
015907,SAN ANTONIO ISD,015907101,ARNOLD EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907102,AUSTIN ACADEMY,Marjor Urban,
015907,SAN ANTONIO ISD,015907103,CHARLES C BALL EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907105,BASKIN EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907106,BEACON HILL EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907107,BONHAM ACADEMY,Marjor Urban,
015907,SAN ANTONIO ISD,015907110,J T BRACKENRIDGE EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907112,BRISCOE EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907114,CAMERON EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907116,COLLINS GARDEN EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907117,AGNES COTTON EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907118,DAVID CROCKETT EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907119,DOUGLASS EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907121,DE ZAVALA EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907123,FENWICK EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907124,MURIEL FORBES EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907125,FOSTER EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907126,FRANKLIN EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907127,GATES EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907129,CHARLES GRAEBNER EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907131,ROBERT B GREEN EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907132,HERFF EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907134,HIGHLAND HILLS EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907135,HIGHLAND PARK EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907136,HILLCREST EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907137,HIRSCH EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907139,HUPPERTZ EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907140,RODRIGUEZ EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907141,ELOISE JAPHET EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907142,M L KING ACADEMY,Marjor Urban,
015907,SAN ANTONIO ISD,015907143,GEORGE E KELLY EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907144,SARAH S KING EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907146,LAMAR EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907147,BOWDEN EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907148,MADISON EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907149,MARGIL EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907150,MAVERICK EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907153,DORIE MILLER EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907155,NEAL EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907157,OGDEN EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907158,PERSHING EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907160,RIVERSIDE PARK EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907161,ROGERS EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907162,DAVID BARKLEY/FRANCISCO RUIZ EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907164,SCHENCK EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907165,SMITH EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907168,P F STEWART EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907169,STORM EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907172,WASHINGTON EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907174,WILSON EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907175,WOODLAWN ACADEMY,Marjor Urban,
015907,SAN ANTONIO ISD,015907176,WOODLAWN HILLS EL,Marjor Urban,
015907,SAN ANTONIO ISD,015907177,YOUNG MEN'S LEADERSHIP ACADEMY,Marjor Urban,
015907,SAN ANTONIO ISD,015907179,HAWTHORNE PK-8 ACADEMY,Marjor Urban,
015907,SAN ANTONIO ISD,015907182,HEALY-MURPHY,Marjor Urban,
015907,SAN ANTONIO ISD,015907184,CHRISTUS SANTA ROSA,Marjor Urban,
015907,SAN ANTONIO ISD,015907186,SEIDEL LEARNING CENTER,Marjor Urban,
015907,SAN ANTONIO ISD,015907194,ROY MAAS YOUTH ALTERNATIVES/THE BR,Marjor Urban,
015907,SAN ANTONIO ISD,015907195,JUVENILE DETENT CTR,Marjor Urban,
015907,SAN ANTONIO ISD,015907201,CHILDREN'S SHELTER OF SA,Marjor Urban,
015907,SAN ANTONIO ISD,015907202,HEALY MURPHY PK,Marjor Urban,
015907,SAN ANTONIO ISD,015907210,MISSION ACADEMY,Marjor Urban,
015907,SAN ANTONIO ISD,015907239,SAISD - PK 4 SA,Marjor Urban,
015907,SAN ANTONIO ISD,015907240,CARROLL EARLY CHILDHOOD CAMPUS,Marjor Urban,
015907,SAN ANTONIO ISD,015907241,CARVAJAL EARLY CHILDHOOD CAMPUS,Marjor Urban,
015907,SAN ANTONIO ISD,015907242,KNOX EARLY CHILDHOOD CAMPUS,Marjor Urban,
015907,SAN ANTONIO ISD,015907244,TYNAN EARLY CHILDHOOD CAMPUS,Marjor Urban,
015908,SOUTH SAN ANTONIO ISD,015908001,SOUTH SAN ANTONIO H S,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908037,BEXAR CO J J A E P,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908039,ALTERNATIVE SCHOOL,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908041,DWIGHT MIDDLE,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908042,ALAN B SHEPARD MIDDLE,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908043,ABRAHAM KAZEN MIDDLE,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908044,ROBERT C ZAMORA MIDDLE,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908101,ATHENS EL,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908104,HUTCHINS EL,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908105,KINDRED EL,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908106,PALO ALTO EL,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908107,PRICE EL,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908108,FRANK MADLA EL,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908109,FIVE PALMS EL,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908110,NEIL ARMSTRONG EL,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908112,MIGUEL CARRILLO JR EL,Major Suburban,
015908,SOUTH SAN ANTONIO ISD,015908113,ROY BENAVIDEZ EL,Major Suburban,
015909,SOMERSET ISD,015909001,SOMERSET H S,Non-Metro Stable,
015909,SOMERSET ISD,015909002,ATASCOSA CO ALTER,Non-Metro Stable,
015909,SOMERSET ISD,015909006,EARLY COLLEGE LEADERSHIP ACADEMY (,Non-Metro Stable,
015909,SOMERSET ISD,015909007,SOMERSET ACADEMIC ACHIEVEMENT CENT,Non-Metro Stable,
015909,SOMERSET ISD,015909041,SOMERSET J H,Non-Metro Stable,
015909,SOMERSET ISD,015909101,SOMERSET EL,Non-Metro Stable,
015909,SOMERSET ISD,015909103,SOMERSET EARLY CHILDHOOD EL,Non-Metro Stable,
015909,SOMERSET ISD,015909104,S/SGT MICHAEL P BARRERA VETERANS E,Non-Metro Stable,
015909,SOMERSET ISD,015909105,SAVANNAH HEIGHTS INT,Non-Metro Stable,
015910,NORTH EAST ISD,015910001,LEE H S,Marjor Urban,
015910,NORTH EAST ISD,015910002,MACARTHUR H S,Marjor Urban,
015910,NORTH EAST ISD,015910003,CHURCHILL H S,Marjor Urban,
015910,NORTH EAST ISD,015910004,ROOSEVELT H S,Marjor Urban,
015910,NORTH EAST ISD,015910005,MADISON H S,Marjor Urban,
015910,NORTH EAST ISD,015910007,REAGAN H S,Marjor Urban,
015910,NORTH EAST ISD,015910008,ACADEMY OF CREATIVE ED,Marjor Urban,
015910,NORTH EAST ISD,015910009,INTERNATIONAL SCHOOL OF AMERICA,Marjor Urban,
015910,NORTH EAST ISD,015910012,ALTER H S,Marjor Urban,
015910,NORTH EAST ISD,015910014,JOHNSON H S,Marjor Urban,
015910,NORTH EAST ISD,015910022,NORTH EAST J J A E P,Marjor Urban,
015910,NORTH EAST ISD,015910041,EISENHOWER MIDDLE,Marjor Urban,
015910,NORTH EAST ISD,015910042,GARNER MIDDLE,Marjor Urban,
015910,NORTH EAST ISD,015910043,KRUEGER MIDDLE,Marjor Urban,
015910,NORTH EAST ISD,015910044,NIMITZ MIDDLE,Marjor Urban,
015910,NORTH EAST ISD,015910045,JACKSON MIDDLE,Marjor Urban,
015910,NORTH EAST ISD,015910046,WHITE MIDDLE,Marjor Urban,
015910,NORTH EAST ISD,015910047,WOOD MIDDLE,Marjor Urban,
015910,NORTH EAST ISD,015910048,BRADLEY MIDDLE,Marjor Urban,
015910,NORTH EAST ISD,015910049,DRISCOLL MIDDLE,Marjor Urban,
015910,NORTH EAST ISD,015910050,BUSH MIDDLE,Marjor Urban,
015910,NORTH EAST ISD,015910053,ALTER MIDDLE,Marjor Urban,
015910,NORTH EAST ISD,015910054,HOMEBASED COMP ED,Marjor Urban,
015910,NORTH EAST ISD,015910056,TEJEDA MIDDLE,Marjor Urban,
015910,NORTH EAST ISD,015910057,LOPEZ MIDDLE,Marjor Urban,
015910,NORTH EAST ISD,015910058,HARRIS MIDDLE,Marjor Urban,
015910,NORTH EAST ISD,015910059,HILL MIDDLE,Marjor Urban,
015910,NORTH EAST ISD,015910070,HOMEBOUND,Marjor Urban,
015910,NORTH EAST ISD,015910101,CASTLE HILLS EL,Marjor Urban,
015910,NORTH EAST ISD,015910102,COKER EL,Marjor Urban,
015910,NORTH EAST ISD,015910103,COLONIAL HILLS EL,Marjor Urban,
015910,NORTH EAST ISD,015910104,DELLVIEW EL,Marjor Urban,
015910,NORTH EAST ISD,015910105,EAST TERRELL HILLS EL,Marjor Urban,
015910,NORTH EAST ISD,015910106,HARMONY HILLS EL,Marjor Urban,
015910,NORTH EAST ISD,015910107,JACKSON-KELLER EL,Marjor Urban,
015910,NORTH EAST ISD,015910108,LARKSPUR EL,Marjor Urban,
015910,NORTH EAST ISD,015910109,NORTHWOOD EL,Marjor Urban,
015910,NORTH EAST ISD,015910110,OAK GROVE EL,Marjor Urban,
015910,NORTH EAST ISD,015910111,OLMOS EL,Marjor Urban,
015910,NORTH EAST ISD,015910112,RIDGEVIEW EL,Marjor Urban,
015910,NORTH EAST ISD,015910113,SERNA EL,Marjor Urban,
015910,NORTH EAST ISD,015910114,WALZEM EL,Marjor Urban,
015910,NORTH EAST ISD,015910115,WEST AVENUE EL,Marjor Urban,
015910,NORTH EAST ISD,015910116,WILSHIRE EL,Marjor Urban,
015910,NORTH EAST ISD,015910117,WINDCREST EL,Marjor Urban,
015910,NORTH EAST ISD,015910118,CAMELOT EL,Marjor Urban,
015910,NORTH EAST ISD,015910119,CLEAR SPRING EL,Marjor Urban,
015910,NORTH EAST ISD,015910120,REGENCY PLACE EL,Marjor Urban,
015910,NORTH EAST ISD,015910121,EL DORADO EL,Marjor Urban,
015910,NORTH EAST ISD,015910122,MONTGOMERY EL,Marjor Urban,
015910,NORTH EAST ISD,015910123,HIDDEN FOREST EL,Marjor Urban,
015910,NORTH EAST ISD,015910124,WOODSTONE EL,Marjor Urban,
015910,NORTH EAST ISD,015910125,STAHL EL,Marjor Urban,
015910,NORTH EAST ISD,015910126,THOUSAND OAKS EL,Marjor Urban,
015910,NORTH EAST ISD,015910127,NORTHERN HILLS EL,Marjor Urban,
015910,NORTH EAST ISD,015910128,REDLAND OAKS EL,Marjor Urban,
015910,NORTH EAST ISD,015910129,ENCINO PARK EL,Marjor Urban,
015910,NORTH EAST ISD,015910130,FOX RUN EL,Marjor Urban,
015910,NORTH EAST ISD,015910131,OAK MEADOW EL,Marjor Urban,
015910,NORTH EAST ISD,015910133,STONE OAK EL,Marjor Urban,
015910,NORTH EAST ISD,015910134,LONGS CREEK EL,Marjor Urban,
015910,NORTH EAST ISD,015910135,HUEBNER EL,Marjor Urban,
015910,NORTH EAST ISD,015910136,HARDY OAK EL,Marjor Urban,
015910,NORTH EAST ISD,015910137,WETMORE EL,Marjor Urban,
015910,NORTH EAST ISD,015910138,ROYAL RIDGE EL,Marjor Urban,
015910,NORTH EAST ISD,015910139,ROAN FOREST EL,Marjor Urban,
015910,NORTH EAST ISD,015910140,CANYON RIDGE EL,Marjor Urban,
015910,NORTH EAST ISD,015910141,STEUBING RANCH EL,Marjor Urban,
015910,NORTH EAST ISD,015910142,BULVERDE CREEK,Marjor Urban,
015910,NORTH EAST ISD,015910143,WILDERNESS OAK EL,Marjor Urban,
015910,NORTH EAST ISD,015910144,TUSCANY HEIGHTS,Marjor Urban,
015910,NORTH EAST ISD,015910145,CIBOLO GREEN,Marjor Urban,
015910,NORTH EAST ISD,015910146,LAS LOMAS EL,Marjor Urban,
015910,NORTH EAST ISD,015910147,VINEYARD RANCH EL,Marjor Urban,
015910,NORTH EAST ISD,015910160,ALTERNATIVE EL,Marjor Urban,
015911,EAST CENTRAL ISD,015911001,EAST CENTRAL H S,Major Suburban,
015911,EAST CENTRAL ISD,015911003,EAST CENTRAL CHOICE PROGAM,Major Suburban,
015911,EAST CENTRAL ISD,015911005,BEXAR COUNTY LRN CTR,Major Suburban,
015911,EAST CENTRAL ISD,015911006,WILSON COUNTY BOOT CAMP,Major Suburban,
015911,EAST CENTRAL ISD,015911041,OAK CREST INT,Major Suburban,
015911,EAST CENTRAL ISD,015911042,SALADO INT,Major Suburban,
015911,EAST CENTRAL ISD,015911043,EAST CENTRAL HERITAGE MIDDLE,Major Suburban,
015911,EAST CENTRAL ISD,015911044,LEGACY MIDDLE,Major Suburban,
015911,EAST CENTRAL ISD,015911101,JOHN GLENN EL,Major Suburban,
015911,EAST CENTRAL ISD,015911102,HARMONY EL,Major Suburban,
015911,EAST CENTRAL ISD,015911103,PECAN VALLEY EL,Major Suburban,
015911,EAST CENTRAL ISD,015911104,SINCLAIR EL,Major Suburban,
015911,EAST CENTRAL ISD,015911105,EAST CENTRAL DEV CTR,Major Suburban,
015911,EAST CENTRAL ISD,015911106,HIGHLAND FOREST EL,Major Suburban,
015912,SOUTHWEST ISD,015912001,SOUTHWEST H S,Major Suburban,
015912,SOUTHWEST ISD,015912003,BEXAR CO J J A E P,Major Suburban,
015912,SOUTHWEST ISD,015912011,SOUTHWEST ACADEMY,Major Suburban,
015912,SOUTHWEST ISD,015912041,RONALD E MCNAIR MIDDLE,Major Suburban,
015912,SOUTHWEST ISD,015912042,SHARON CHRISTA MCAULIFFE MIDDLE,Major Suburban,
015912,SOUTHWEST ISD,015912044,FRANCIS R SCOBEE MIDDLE,Major Suburban,
015912,SOUTHWEST ISD,015912101,SOUTHWEST EL,Major Suburban,
015912,SOUTHWEST ISD,015912102,SUN VALLEY EL,Major Suburban,
015912,SOUTHWEST ISD,015912103,INDIAN CREEK EL,Major Suburban,
015912,SOUTHWEST ISD,015912104,BOB HOPE EL,Major Suburban,
015912,SOUTHWEST ISD,015912105,SKY HARBOUR EL,Major Suburban,
015912,SOUTHWEST ISD,015912106,HIDDEN COVE EL,Major Suburban,
015912,SOUTHWEST ISD,015912107,BIG COUNTRY EL,Major Suburban,
015912,SOUTHWEST ISD,015912108,ELM CREEK EL,Major Suburban,
015912,SOUTHWEST ISD,015912109,KRIEWALD RD EL,Major Suburban,
015912,SOUTHWEST ISD,015912110,SPICEWOOD PARK EL,Major Suburban,
015912,SOUTHWEST ISD,015912111,MEDIO CREEK EL,Major Suburban,
015913,LACKLAND ISD,015913001,VIRGINIA ALLRED STACEY JR/SR H S,Non-Metro Stable,
015913,LACKLAND ISD,015913101,LACKLAND EL,Non-Metro Stable,
015914,FT SAM HOUSTON ISD,015914001,ROBERT G COLE MIDDLE/HIGH SCHOOL,Non-Metro Stable,
015914,FT SAM HOUSTON ISD,015914101,FT SAM HOUSTON ELEMENTARY,Non-Metro Stable,
015915,NORTHSIDE ISD,015915001,HOLMES H S,Marjor Urban,
015915,NORTHSIDE ISD,015915002,JAY H S,Marjor Urban,
015915,NORTHSIDE ISD,015915003,MARSHALL H S,Marjor Urban,
015915,NORTHSIDE ISD,015915004,HOLMGREEN CENTER,Marjor Urban,
015915,NORTHSIDE ISD,015915005,CLARK H S,Marjor Urban,
015915,NORTHSIDE ISD,015915006,HEALTH CAREERS H S,Marjor Urban,
015915,NORTHSIDE ISD,015915007,TAFT H S,Marjor Urban,
015915,NORTHSIDE ISD,015915008,ALTERNATIVE H S,Marjor Urban,
015915,NORTHSIDE ISD,015915011,CHAVEZ EXCEL ACADEMY,Marjor Urban,
015915,NORTHSIDE ISD,015915013,REDDIX CENTER,Marjor Urban,
015915,NORTHSIDE ISD,015915016,O'CONNOR H S,Marjor Urban,
015915,NORTHSIDE ISD,015915019,WARREN H S,Marjor Urban,
015915,NORTHSIDE ISD,015915022,STEVENS H S,Marjor Urban,
