campus_id,student_count,pass_count,pass_rate,year
31903103,858,610,71,2016
31903104,392,336,86,2016
31903105,412,304,74,2016
31903106,515,424,82,2016
31903107,486,365,75,2016
31903108,348,293,84,2016
31903109,753,523,69,2016
31903110,481,378,79,2016
31903111,864,702,81,2016
31903112,398,285,72,2016
31903114,407,293,72,2016
31903116,553,433,78,2016
31903117,828,684,83,2016
31903120,809,641,79,2016
31903122,856,615,72,2016
31903123,647,493,76,2016
31905001,1357,1018,75,2016
31905002,86,38,44,2016
31905041,1865,1262,68,2016
31905101,426,321,75,2016
31905103,431,294,68,2016
31905105,1239,927,75,2016
31905106,352,279,79,2016
31906001,2081,1665,80,2016
31906002,2469,2119,86,2016
31906041,2346,1993,85,2016
31906042,2387,1859,78,2016
31906101,740,633,86,2016
31906102,424,389,92,2016
31906103,607,453,75,2016
31906104,655,590,90,2016
31906105,2514,2120,84,2016
31906106,596,506,85,2016
31906107,735,616,84,2016
31906108,705,660,94,2016
31906109,733,690,94,2016
31906110,598,495,83,2016
31909001,963,684,71,2016
31909041,1599,1003,63,2016
31909101,613,512,84,2016
31909102,790,553,70,2016
31911001,1113,754,68,2016
31911041,1381,814,59,2016
31911103,1110,743,67,2016
31912001,2055,1375,67,2016
31912007,2378,1784,75,2016
31912009,106,51,48,2016
31912041,2651,1675,63,2016
31912042,2299,1431,62,2016
31912043,1907,1249,65,2016
31912101,544,330,61,2016
31912103,728,608,84,2016
31912104,520,425,82,2016
31912106,280,174,62,2016
31912108,437,321,73,2016
31912109,391,214,55,2016
31912110,528,361,68,2016
31912112,614,388,63,2016
31912114,474,324,68,2016
31912115,374,245,66,2016
31912116,498,361,72,2016
31912117,592,376,64,2016
31913001,314,183,58,2016
31913041,436,239,55,2016
31913101,352,225,64,2016
31914001,495,364,74,2016
31914041,688,442,64,2016
31914101,613,403,66,2016
31916001,790,677,86,2016
31916003,773,680,88,2016
31916004,683,620,91,2016
31916005,620,585,94,2016
31916041,2104,2040,97,2016
31916042,712,695,98,2016
32902002,854,644,75,2016
32902041,1222,982,80,2016
32902103,843,707,84,2016
32902105,843,797,95,2016
33901001,251,189,75,2016
33902001,232,209,90,2016
33902041,433,408,94,2016
33902101,329,302,92,2016
33904001,316,244,77,2016
33904102,265,223,84,2016
34901001,731,501,69,2016
34901042,1398,1016,73,2016
34901106,528,427,81,2016
34902001,213,144,68,2016
34903001,465,391,84,2016
34903041,714,555,78,2016
34903101,722,514,71,2016
34905002,241,189,78,2016
34905041,486,359,74,2016
34905102,328,253,77,2016
34906001,169,121,72,2016
34906041,281,219,78,2016
34906101,220,187,85,2016
34907001,382,334,87,2016
34907041,874,667,76,2016
34907101,380,297,78,2016
34909001,267,181,68,2016
34909101,135,101,75,2016
35901001,542,386,71,2016
35901041,1021,598,59,2016
35901102,387,251,65,2016
35902001,360,204,57,2016
35903001,373,341,91,2016
36901001,522,408,78,2016
36901041,789,623,79,2016
36901101,744,570,77,2016
36902001,1869,1721,92,2016
36902042,1446,1232,85,2016
36902043,1819,1652,91,2016
36902104,1394,1257,90,2016
36902105,1561,1438,92,2016
36903001,560,444,79,2016
36903041,718,535,75,2016
36903101,489,326,67,2016
36903102,538,382,71,2016
37901001,332,211,64,2016
37901041,526,379,72,2016
37901101,188,125,66,2016
37904002,1784,1246,70,2016
37904042,2384,1676,70,2016
37904043,1687,1236,73,2016
37904102,615,462,75,2016
37904103,515,413,80,2016
37904104,339,294,87,2016
37904105,483,329,68,2016
37907002,873,684,78,2016
37907041,1394,1033,74,2016
37907100,887,717,81,2016
37907102,300,236,79,2016
37908001,841,582,69,2016
37909001,231,156,68,2016
37909101,196,131,67,2016
38901001,526,395,75,2016
38901041,802,623,78,2016
38901102,635,551,87,2016
39902001,349,271,78,2016
39902041,633,432,68,2016
39902101,487,424,87,2016
39903001,390,317,81,2016
39903101,365,255,70,2016
39904001,237,153,65,2016
39905001,174,135,78,2016
40901001,635,402,63,2016
40901002,23,7,30,2016
40902001,388,305,79,2016
40902101,185,144,78,2016
41901001,285,239,84,2016
41902001,211,173,82,2016
41902101,164,122,74,2016
42901001,342,276,81,2016
42901041,745,509,68,2016
42901102,310,189,61,2016
42903001,131,83,63,2016
42903101,232,185,80,2016
42905001,230,184,80,2016
43801001,2038,1903,93,2016
43901001,3475,3150,91,2016
43901002,4183,3921,94,2016
43901042,3036,2742,90,2016
43901043,4179,3915,94,2016
43901044,4049,3814,94,2016
43901101,471,413,88,2016
43901102,920,704,77,2016
43901104,836,743,89,2016
43901105,760,673,89,2016
43901106,716,627,88,2016
43901107,959,888,93,2016
43901108,774,717,93,2016
43901109,892,809,91,2016
43901110,956,887,93,2016
43901111,1022,1001,98,2016
43901112,1098,1005,92,2016
43901113,994,963,97,2016
43901114,1032,968,94,2016
43901115,1004,982,98,2016
43901116,1176,1100,94,2016
43901117,996,961,96,2016
43901118,1211,1130,93,2016
43902001,972,791,81,2016
43902041,1838,1364,74,2016
43902101,934,753,81,2016
43902103,918,725,79,2016
43903001,885,786,89,2016
43903041,1243,1084,87,2016
43903042,809,698,86,2016
43903043,905,814,90,2016
43904001,668,552,83,2016
43904041,1045,912,87,2016
43904102,965,747,77,2016
43905001,1971,1789,91,2016
43905002,2443,2297,94,2016
43905005,2345,2262,96,2016
43905006,2507,2413,96,2016
43905007,2480,2296,93,2016
43905008,2311,2107,91,2016
43905009,2219,2054,93,2016
43905010,1658,1591,96,2016
43905041,2041,1664,82,2016
43905043,2499,2250,90,2016
43905044,2132,2053,96,2016
43905045,2557,2388,93,2016
43905046,2444,2354,96,2016
43905047,3110,2912,94,2016
43905048,3037,2959,97,2016
43905049,2078,1931,93,2016
43905050,2601,2323,89,2016
43905051,2290,2098,92,2016
43905052,2816,2613,93,2016
43905053,2759,2511,91,2016
43905054,3262,3082,94,2016
43905055,1822,1669,92,2016
43905056,1728,1648,95,2016
43905102,791,675,85,2016
43905103,956,879,92,2016
43905104,828,736,89,2016
43905105,952,906,95,2016
43905106,864,607,70,2016
43905107,961,902,94,2016
43905108,672,476,71,2016
43905109,1028,988,96,2016
43905110,761,616,81,2016
43905111,1034,917,89,2016
43905112,1009,955,95,2016
43905113,953,848,89,2016
43905114,986,884,90,2016
43905115,1099,1007,92,2016
43905116,961,870,91,2016
43905117,817,768,94,2016
43905118,989,943,95,2016
43905119,789,745,94,2016
43905120,846,770,91,2016
43905121,918,778,85,2016
43905122,911,822,90,2016
43905123,789,699,89,2016
43905124,950,841,89,2016
43905125,955,855,90,2016
43905126,665,600,90,2016
43905127,725,666,92,2016
43905128,960,829,86,2016
43905129,800,723,90,2016
43905130,926,777,84,2016
43905131,991,924,93,2016
43905132,909,830,91,2016
43905133,1012,870,86,2016
43905134,931,889,95,2016
43905136,1000,921,92,2016
43905137,792,685,86,2016
43905138,796,773,97,2016
43905139,740,710,96,2016
43905140,636,605,95,2016
43907002,3592,2962,82,2016
43907004,2475,2168,88,2016
43907005,8,5,63,2016
43907006,58,14,24,2016
43907007,3179,2918,92,2016
43907041,3222,2641,82,2016
43907043,3364,3113,93,2016
43907044,2628,2082,79,2016
43907045,3564,3165,89,2016
43907046,3671,3331,91,2016
43907102,521,373,72,2016
43907104,543,369,68,2016
43907105,740,455,61,2016
43907107,602,373,62,2016
43907108,683,636,93,2016
43907109,673,615,91,2016
43907111,817,679,83,2016
43907112,786,668,85,2016
43907113,653,612,94,2016
43907115,806,766,95,2016
43907116,798,731,92,2016
43907117,600,475,79,2016
43907118,587,376,64,2016
43907119,736,539,73,2016
43907120,646,602,93,2016
43907121,884,749,85,2016
43907122,858,795,93,2016
43907123,849,734,86,2016
43907124,570,404,71,2016
43907126,901,824,91,2016
43908001,979,873,89,2016
43908101,1514,1392,92,2016
43908102,384,336,88,2016
43908105,1083,969,89,2016
43910001,1523,1411,93,2016
43910003,2297,1775,77,2016
43910004,1972,1625,82,2016
43910005,2765,2428,88,2016
43910006,2196,1946,89,2016
43910007,2699,2294,85,2016
43910008,520,502,97,2016
43910009,2288,2187,96,2016
43910010,1411,1312,93,2016
43910011,2132,1835,86,2016
43910042,2424,1845,76,2016
43910043,2577,2037,79,2016
43910044,2380,2054,86,2016
43910045,1963,1471,75,2016
43910046,2067,1436,69,2016
43910047,2752,2548,93,2016
43910048,2248,1943,86,2016
43910049,3617,3191,88,2016
43910050,2975,2742,92,2016
43910052,3031,2465,81,2016
43910053,3309,3191,96,2016
43910054,3565,3306,93,2016
43910056,2893,2442,84,2016
43910101,713,520,73,2016
43910102,664,402,61,2016
43910103,686,500,73,2016
43910104,450,336,75,2016
43910105,684,448,65,2016
43910106,610,541,89,2016
43910108,580,509,88,2016
43910109,653,467,72,2016
43910111,605,442,73,2016
43910112,922,679,74,2016
43910113,602,488,81,2016
43910114,542,483,89,2016
43910115,481,436,91,2016
43910116,690,618,90,2016
43910117,745,555,74,2016
43910118,544,495,91,2016
43910119,505,407,81,2016
43910120,565,366,65,2016
43910121,662,594,90,2016
43910122,696,663,95,2016
43910123,972,887,91,2016
43910124,700,594,85,2016
43910125,542,509,94,2016
43910126,861,705,82,2016
43910127,547,449,82,2016
43910128,474,424,89,2016
43910129,705,655,93,2016
43910130,731,593,81,2016
43910131,592,567,96,2016
43910132,786,740,94,2016
43910133,670,656,98,2016
43910134,666,628,94,2016
43910135,732,556,76,2016
43910136,690,666,97,2016
43910138,654,613,94,2016
43910139,858,827,96,2016
43910140,956,924,97,2016
43910141,739,683,92,2016
43910142,1065,999,94,2016
43910143,610,489,80,2016
43910144,661,640,97,2016
43910145,1021,961,94,2016
43910148,956,871,91,2016
43910149,606,428,71,2016
43911001,1554,1204,77,2016
43911041,1837,1488,81,2016
43911101,422,367,87,2016
43911102,611,469,77,2016
43911103,522,417,80,2016
43911104,656,505,77,2016
43911105,479,424,89,2016
43912001,2709,2497,92,2016
43912041,3337,3085,92,2016
43912042,4331,3946,91,2016
43912101,602,536,89,2016
43912102,661,587,89,2016
43912103,657,563,86,2016
43912104,676,630,93,2016
43912105,680,629,93,2016
43914001,3048,2669,88,2016
43914003,2495,2139,86,2016
43914004,146,77,53,2016
43914041,2420,2090,86,2016
43914042,1727,1515,88,2016
43914043,2258,1985,88,2016
43914044,1789,1653,92,2016
43914045,2586,2327,90,2016
43914046,2158,1959,91,2016
43914101,228,207,91,2016
43914102,523,423,81,2016
43914103,452,398,88,2016
43914104,597,507,85,2016
43914105,673,541,80,2016
43914106,623,520,83,2016
43914107,637,592,93,2016
43914108,647,598,92,2016
43914109,646,594,92,2016
43914110,622,524,84,2016
43917001,303,221,73,2016
43917041,454,322,71,2016
43917101,431,300,70,2016
43918001,773,633,82,2016
43918041,1324,939,71,2016
43918101,721,514,71,2016
43918103,382,293,77,2016
43919001,1399,1353,97,2016
43919041,2422,2359,97,2016
43919042,1628,1578,97,2016
43919101,504,478,95,2016
43919102,430,388,90,2016
43919104,402,376,94,2016
44902001,204,168,82,2016
44902041,334,250,75,2016
44902101,337,250,74,2016
45902001,682,518,76,2016
45902002,9,5,56,2016
45902041,928,613,66,2016
45902101,875,561,64,2016
45903001,514,377,73,2016
45903043,715,446,62,2016
45903102,90,76,84,2016
45903103,122,111,91,2016
45903105,503,308,61,2016
45905002,275,241,88,2016
45905041,438,368,84,2016
45905102,211,138,65,2016
46901001,1722,1491,87,2016
46901002,1327,1129,85,2016
46901038,37,25,68,2016
46901041,2935,2493,85,2016
46901042,2731,2232,82,2016
46901102,311,267,86,2016
46901103,651,580,89,2016
46901104,526,468,89,2016
46901105,634,547,86,2016
46901106,611,530,87,2016
46901107,625,552,88,2016
46901108,499,402,81,2016
46901109,914,731,80,2016
46902001,3423,2678,78,2016
46902002,3058,2748,90,2016
46902003,1263,1038,82,2016
46902007,340,330,97,2016
46902041,3192,2932,92,2016
46902042,3210,2541,79,2016
46902044,2990,2604,87,2016
46902045,2631,2319,88,2016
46902046,2095,1635,78,2016
46902101,503,438,87,2016
46902102,862,754,87,2016
46902104,494,372,75,2016
46902105,522,382,73,2016
46902107,878,773,88,2016
46902110,455,402,88,2016
46902111,671,619,92,2016
46902112,984,949,96,2016
46902113,649,528,81,2016
46902114,730,665,91,2016
46902115,664,479,72,2016
46902117,688,453,66,2016
46902119,800,609,76,2016
46902120,488,391,80,2016
46902121,340,311,91,2016
46902122,916,791,86,2016
46902123,682,536,79,2016
46902125,949,866,91,2016
46902201,37,25,68,2016
47901001,427,369,86,2016
47901041,774,572,74,2016
47901101,756,593,78,2016
47902001,245,195,80,2016
47902041,429,322,75,2016
47902101,452,392,87,2016
47903001,285,170,60,2016
47905001,209,145,69,2016
48901001,380,280,74,2016
48903001,364,194,53,2016
49901001,1096,784,72,2016
49901041,1322,775,59,2016
49901104,1040,674,65,2016
49901107,1008,627,62,2016
49902001,454,400,88,2016
49902101,312,295,95,2016
49903001,337,240,71,2016
49903041,649,480,74,2016
49903101,305,234,77,2016
49905001,485,415,86,2016
49905042,706,610,86,2016
49905101,622,541,87,2016
49906001,789,641,81,2016
49907001,477,434,91,2016
49907101,362,332,92,2016
49908101,105,70,67,2016
49909101,105,78,74,2016
50901001,243,185,76,2016
50901101,148,87,59,2016
50902001,1165,900,77,2016
50902041,1518,1032,68,2016
50902101,422,320,76,2016
50902103,1709,1214,71,2016
50904001,285,190,67,2016
50909001,320,241,75,2016
50910001,3140,2460,78,2016
50910005,32,22,69,2016
50910041,2171,1612,74,2016
50910042,2355,1829,78,2016
50910101,491,391,80,2016
50910102,333,230,69,2016
50910104,1085,872,80,2016
50910106,537,471,88,2016
50910107,746,604,81,2016
50910110,889,685,77,2016
51901001,348,210,60,2016
52901001,536,340,63,2016
52901041,627,396,63,2016
52901101,632,415,66,2016
53001001,327,219,67,2016
53001041,494,337,68,2016
53001103,462,335,73,2016
54901001,375,250,67,2016
54901101,222,134,60,2016
54902001,230,159,69,2016
54902102,190,100,53,2016
54903001,204,153,75,2016
54903041,318,167,53,2016
54903102,301,176,58,2016
55901001,720,427,59,2016
56901001,750,546,73,2016
56901002,18,11,61,2016
56901042,1135,786,69,2016
56901104,226,145,64,2016
56901105,666,458,69,2016
56902001,260,156,60,2016
57802001,1309,792,61,2016
57803002,569,544,96,2016
57803003,614,428,70,2016
57803004,623,465,75,2016
57803005,1536,1141,74,2016
57803006,411,315,77,2016
57803007,418,342,82,2016
57803008,1914,1287,67,2016
57803009,496,442,89,2016
57803010,553,422,76,2016
57803041,1386,1321,95,2016
57803043,1470,1163,79,2016
57803044,929,634,68,2016
57803045,1186,962,81,2016
57803046,1421,853,60,2016
57803047,1355,1090,80,2016
57803048,1241,901,73,2016
57803101,752,722,96,2016
57803102,573,383,67,2016
57803104,896,578,65,2016
57803105,671,420,63,2016
57803106,398,269,68,2016
57803107,596,444,74,2016
57803108,333,191,57,2016
57803109,786,624,79,2016
57803110,792,591,75,2016
57803111,728,437,60,2016
57803112,912,596,65,2016
57804001,830,455,55,2016
57804002,997,605,61,2016
57804003,486,271,56,2016
57804004,900,483,54,2016
57804005,596,301,51,2016
57804006,759,432,57,2016
57804007,580,350,60,2016
57804008,429,215,50,2016
57804009,747,378,51,2016
57804010,475,284,60,2016
57804011,499,292,59,2016
57805101,68,47,69,2016
57806101,2865,1607,56,2016
57807001,2996,1912,64,2016
57807002,1282,1035,81,2016
57807041,1664,1210,73,2016
57807101,1483,1175,79,2016
57807102,899,501,56,2016
57807104,859,684,80,2016
57807105,128,81,63,2016
57808101,1170,846,72,2016
57808102,1248,1173,94,2016
57809101,42,26,62,2016
57810101,566,315,56,2016
57813101,2842,1864,66,2016
57814004,15,6,40,2016
57816101,2387,1505,63,2016
57817101,1715,647,38,2016
57819001,243,129,53,2016
57827101,308,141,46,2016
57827102,974,741,76,2016
57828001,165,69,42,2016
57828002,105,62,59,2016
57828003,214,102,48,2016
57828004,315,149,47,2016
57828005,189,105,56,2016
57828006,191,62,32,2016
57829001,1590,1005,63,2016
57830001,678,557,82,2016
57830002,1248,889,71,2016
57831001,394,216,55,2016
57831002,623,296,48,2016
57832001,191,89,47,2016
57833001,341,234,69,2016
57833002,273,188,69,2016
57834001,493,200,41,2016
57834003,320,149,47,2016
57834004,319,129,40,2016
57835001,1167,749,64,2016
57835101,30,30,100,2016
57835102,133,81,61,2016
57835103,34,25,74,2016
57836041,284,223,79,2016
57836101,262,205,78,2016
57837041,1303,837,64,2016
57837101,210,105,50,2016
57839101,1582,1015,64,2016
57840001,277,274,99,2016
57841001,316,223,71,2016
57844101,939,700,75,2016
57844102,211,127,60,2016
57845001,798,665,83,2016
57846001,604,306,51,2016
57846002,921,554,60,2016
57846003,496,327,66,2016
57847001,1255,850,68,2016
57848001,1193,813,68,2016
57848002,1307,981,75,2016
57848003,777,648,83,2016
57848004,1050,688,66,2016
57848005,1133,845,75,2016
57848006,428,309,72,2016
57848007,1173,1006,86,2016
57848008,1294,1182,91,2016
57848009,342,313,92,2016
57849001,132,52,39,2016
57903001,2954,2105,71,2016
57903002,2566,1966,77,2016
57903003,38,21,55,2016
57903006,2700,2215,82,2016
57903007,1164,888,76,2016
57903010,389,361,93,2016
57903041,2924,2045,70,2016
57903042,2971,2166,73,2016
57903044,1909,1270,67,2016
57903045,2641,2202,83,2016
57903046,3013,2188,73,2016
57903047,1839,1412,77,2016
57903102,782,625,80,2016
57903103,744,478,64,2016
57903105,603,474,79,2016
57903106,614,556,91,2016
57903109,584,498,85,2016
57903110,642,498,78,2016
57903111,678,466,69,2016
57903112,426,397,93,2016
57903113,685,573,84,2016
57903114,581,558,96,2016
57903116,405,299,74,2016
57903118,497,463,93,2016
57903120,559,510,91,2016
57903121,474,280,59,2016
57903122,472,433,92,2016
57903123,351,287,82,2016
57903124,553,413,75,2016
57903125,885,633,72,2016
57903126,520,420,81,2016
57903128,532,402,76,2016
57903129,765,417,55,2016
57903131,934,602,64,2016
57903132,484,443,92,2016
57903135,995,597,60,2016
57904001,1690,1164,69,2016
57904002,1685,1251,74,2016
57904003,401,399,100,2016
57904041,2644,1702,64,2016
57904042,2197,1418,65,2016
57904043,184,174,95,2016
57904101,327,213,65,2016
57904102,778,514,66,2016
57904104,735,395,54,2016
57904105,762,498,65,2016
57904107,738,490,66,2016
57904108,448,293,65,2016
57904110,620,524,85,2016
57905001,2904,2076,71,2016
57905002,2346,1610,69,2016
57905003,606,489,81,2016
57905005,3599,2799,78,2016
57905006,1554,1098,71,2016
57905007,2801,1629,58,2016
57905008,2483,1576,63,2016
57905009,872,562,64,2016
57905012,1494,930,62,2016
57905013,1027,575,56,2016
57905014,2832,1887,67,2016
57905015,2169,1357,63,2016
57905016,2230,1268,57,2016
57905017,2773,1722,62,2016
57905018,3141,2307,73,2016
57905021,2980,2011,67,2016
57905022,2402,1891,79,2016
57905023,1647,1000,61,2016
57905024,1906,1092,57,2016
57905025,6655,4427,67,2016
57905026,436,436,100,2016
57905028,1798,1004,56,2016
57905032,872,447,51,2016
57905033,568,563,99,2016
57905034,1208,1190,99,2016
57905035,296,296,100,2016
57905036,598,598,100,2016
57905037,378,369,98,2016
57905038,410,409,100,2016
57905039,277,277,100,2016
57905042,2024,1106,55,2016
57905043,2247,1096,49,2016
57905044,1535,774,50,2016
57905045,2492,1614,65,2016
57905046,2245,1210,54,2016
57905047,2619,1791,68,2016
57905048,2755,1783,65,2016
57905049,4369,3597,82,2016
57905050,2730,1669,61,2016
57905051,1885,845,45,2016
57905052,2883,1624,56,2016
57905053,3605,2500,69,2016
57905054,2717,1390,51,2016
57905055,1492,705,47,2016
57905056,2083,1473,71,2016
57905057,806,805,100,2016
57905058,2306,1497,65,2016
57905059,3607,2043,57,2016
57905060,1623,842,52,2016
57905062,2179,1160,53,2016
57905066,588,559,95,2016
57905068,2979,1945,65,2016
57905069,3255,1878,58,2016
57905071,1184,1168,99,2016
57905072,1021,522,51,2016
57905073,1258,1214,97,2016
57905074,1323,560,42,2016
57905075,614,596,97,2016
57905076,2679,1324,49,2016
57905077,2356,1386,59,2016
57905079,2448,1430,58,2016
57905083,2028,1044,51,2016
57905085,441,421,95,2016
